Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
JEM,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-25T14:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202756,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,17,109,4,28,0,0,0,0,21,137,158,0.13
Century Square,Ne-Zha-2-PG13,2025-03-25T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13745,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,96,0,10,0,2,0,4,4,112,116,0.03
JEM,Ne-Zha-2-PG13,2025-03-25T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202760,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,164,6,30,0,1,0,0,16,195,211,0.08
Clementi 321,Ne-Zha-2-PG13,2025-03-25T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6947,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,48,0,12,0,2,0,0,0,62,62,0.0
Causeway Point,Ne-Zha-2-PG13,2025-03-25T14:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155000,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,141,2,42,0,2,0,0,5,185,190,0.03
Causeway Point,Dog-Man-PG,2025-03-25T14:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155402,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,1,125,2,52,0,2,0,0,3,179,182,0.02
Clementi 321,Ne-Zha-2-PG13,2025-03-25T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6968,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,43,0,12,0,2,0,0,5,57,62,0.08
JEM,Mickey-17-M18,2025-03-25T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202753,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,5,79,4,20,0,0,0,0,9,99,108,0.08
Causeway Point,Detective-Chinatown-1900-NC16,2025-03-25T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155011,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,2,127,0,30,0,0,0,0,2,157,159,0.01
JEM,Ne-Zha-2-PG13,2025-03-25T15:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202545,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,18,156,6,30,0,1,0,0,24,187,211,0.11
Clementi 321,Dog-Man-PG,2025-03-25T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6954,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,5,43,4,8,0,2,0,0,9,53,62,0.15
Causeway Point,Ne-Zha-2-PG13,2025-03-25T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155008,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,31,113,8,36,0,0,0,0,39,149,188,0.21
Downtown East,Ne-Zha-2-PG13,2025-03-25T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118533,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,120,4,40,0,2,0,0,8,162,170,0.05
Clementi 321,Detective-Chinatown-1900-NC16,2025-03-25T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6958,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,2,60,0,20,0,2,0,0,2,82,84,0.02
Century Square,Ne-Zha-2-PG13,2025-03-25T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13733,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,96,0,4,0,2,0,4,2,106,108,0.02
Clementi 321,Ne-Zha-2-PG13,2025-03-25T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6965,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,74,2,18,0,2,0,0,2,94,96,0.02
JEM,Close-Ur-Kopitiam-PG13,2025-03-25T15:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202636,"Drama, Comedy",Mandarin,"PG13, Some Sexual References",106 mins,27 Feb 2025,7,119,6,26,0,0,0,0,13,145,158,0.08
JEM,Ne-Zha-2-PG13,2025-03-25T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202572,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,168,4,32,0,1,0,0,10,201,211,0.05
Downtown East,Ne-Zha-2-PG13,2025-03-25T16:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118530,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,136,0,42,0,2,0,0,0,180,180,0.0
Downtown East,Novocaine-NC16,2025-03-25T16:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118520,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,5,63,2,38,0,1,0,0,7,102,109,0.06
Century Square,Detective-Chinatown-1900-NC16,2025-03-25T16:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13740,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,10,88,0,4,0,2,0,4,10,98,108,0.09
Clementi 321,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-25T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6997,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,0,66,0,18,0,2,0,0,0,86,86,0.0
Causeway Point,Ne-Zha-2-PG13,2025-03-25T16:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154988,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,191,2,40,0,2,0,0,13,233,246,0.05
Century Square,Ne-Zha-2-PG13,2025-03-25T16:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13749,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,95,0,10,0,2,0,4,5,111,116,0.04
Clementi 321,Ne-Zha-2-PG13,2025-03-25T16:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6951,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,62,0,20,0,2,0,0,0,84,84,0.0
JEM,Ne-Zha-2-PG13,2025-03-25T16:30:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202505,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,2,19,0,0,0,0,2,21,23,0.09
JEM,Dog-Man-PG,2025-03-25T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202618,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,2,124,2,30,0,0,0,0,4,154,158,0.03
Clementi 321,Ne-Zha-2-PG13,2025-03-25T16:40:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6624,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,24,0,0,0,0,0,0,0,24,24,0.0
Causeway Point,Mickey-17-M18,2025-03-25T16:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155005,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,130,2,26,0,0,0,0,2,156,158,0.01
Downtown East,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-25T16:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118527,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,5,91,6,34,0,1,0,0,11,126,137,0.08
JEM,Ne-Zha-2-PG13,2025-03-25T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202764,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,215,6,58,0,1,0,0,9,274,283,0.03
Clementi 321,Mickey-17-M18,2025-03-25T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6962,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,48,2,10,0,2,0,0,2,60,62,0.03
Century Square,Dragon-Tamil-PG13,2025-03-25T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13742,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,0,100,0,10,0,2,0,4,0,116,116,0.0
Causeway Point,Ne-Zha-2-PG13,2025-03-25T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154993,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,118,8,46,0,2,0,0,16,166,182,0.09
Downtown East,Ne-Zha-2-PG13,2025-03-25T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118565,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,176,0,50,0,2,0,0,0,228,228,0.0
Century Square,Ne-Zha-2-PG13,2025-03-25T17:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13766,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,97,0,4,0,2,0,4,3,107,110,0.03
Clementi 321,Ne-Zha-2-PG13,2025-03-25T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6585,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,120,0,0,0,2,0,0,2,122,124,0.02
JEM,Ne-Zha-2-PG13,2025-03-25T17:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202532,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,0,18,0,0,0,0,0,20,20,0.0
Causeway Point,Novocaine-NC16,2025-03-25T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154997,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,122,2,52,0,2,0,0,6,176,182,0.03
JEM,Detective-Chinatown-1900-NC16,2025-03-25T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202757,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,0,126,4,28,0,0,0,0,4,154,158,0.03
Downtown East,Mickey-17-M18,2025-03-25T17:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118524,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,122,0,42,0,2,0,0,0,166,166,0.0
JEM,Ne-Zha-2-PG13,2025-03-25T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202761,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,18,156,4,32,0,1,0,0,22,189,211,0.1
Clementi 321,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-25T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6955,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,2,46,0,12,0,2,0,0,2,60,62,0.03
Century Square,Ne-Zha-2-PG13,2025-03-25T17:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13746,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,99,0,10,0,2,0,4,1,115,116,0.01
Clementi 321,Presence-M18,2025-03-25T17:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6948,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,1,47,0,12,0,2,0,0,1,61,62,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-25T17:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155001,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,135,0,44,0,2,0,0,9,181,190,0.05
JEM,Novocaine-NC16,2025-03-25T17:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202666,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,6,78,2,22,0,0,0,0,8,100,108,0.07
Clementi 321,Ne-Zha-2-PG13,2025-03-25T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6969,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,47,0,12,0,2,0,0,1,61,62,0.02
Causeway Point,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-25T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155012,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,5,124,0,30,0,0,0,0,5,154,159,0.03
JEM,Ne-Zha-2-PG13,2025-03-25T18:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202546,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,171,0,36,0,1,0,0,3,208,211,0.01
JEM,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-25T18:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202646,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,4,122,4,28,0,0,0,0,8,150,158,0.05
Clementi 321,Novocaine-NC16,2025-03-25T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6959,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,3,59,0,20,0,2,0,0,3,81,84,0.04
Clementi 321,Ne-Zha-2-PG13,2025-03-25T18:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6998,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,61,3,15,0,2,0,0,8,78,86,0.09
Downtown East,Ne-Zha-2-PG13,2025-03-25T18:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118534,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,124,0,44,0,2,0,0,0,170,170,0.0
JEM,Dog-Man-PG,2025-03-25T18:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202619,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,3,123,0,32,0,0,0,0,3,155,158,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-25T18:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155009,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,136,6,38,0,0,0,0,14,174,188,0.07
Century Square,Ne-Zha-2-PG13,2025-03-25T18:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13734,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,24,74,2,2,0,2,0,4,26,82,108,0.24
