Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
Causeway Point,Ne-Zha-2-PG13,2025-03-13T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154517,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,123,6,48,0,2,0,0,9,173,182,0.05
Clementi 321,Ne-Zha-2-PG13,2025-03-13T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6105,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,115,0,0,0,2,0,0,7,117,124,0.06
Downtown East,Ne-Zha-2-PG13,2025-03-13T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118374,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,132,0,42,0,2,0,0,4,176,180,0.02
Clementi 321,Novocaine-NC16,2025-03-13T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6117,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,8,40,0,12,0,2,0,0,8,54,62,0.13
JEM,Detective-Chinatown-1900-NC16,2025-03-13T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202303,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,4,122,0,32,0,0,0,0,4,154,158,0.03
Century Square,Mickey-17-M18,2025-03-13T12:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13313,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,3,97,0,4,0,2,0,4,3,107,110,0.03
Century Square,Ne-Zha-2-PG13,2025-03-13T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13324,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,100,0,10,0,2,0,4,0,116,116,0.0
Clementi 321,Ne-Zha-2-PG13,2025-03-13T12:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6135,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,23,0,0,0,0,0,0,1,23,24,0.04
Downtown East,Novocaine-NC16,2025-03-13T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118363,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,122,0,42,0,2,0,0,0,166,166,0.0
Clementi 321,Dog-Man-PG,2025-03-13T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6118,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,0,48,0,12,0,2,0,0,0,62,62,0.0
JEM,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-13T12:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202197,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,5,121,2,30,0,0,0,0,7,151,158,0.04
Clementi 321,Ne-Zha-2-PG13,2025-03-13T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/5910,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,61,2,16,0,2,0,0,7,79,86,0.08
Clementi 321,Mickey-17-M18,2025-03-13T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6123,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,48,4,8,0,2,0,0,4,58,62,0.06
Downtown East,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-13T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118215,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,2,94,0,40,0,1,0,0,2,135,137,0.01
Clementi 321,Detective-Chinatown-1900-NC16,2025-03-13T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6130,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,2,46,2,10,0,2,0,0,4,58,62,0.06
JEM,Dog-Man-PG,2025-03-13T13:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202264,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,1,125,2,30,0,0,0,0,3,155,158,0.02
Century Square,Ne-Zha-2-PG13,2025-03-13T13:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13326,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,94,0,4,0,2,0,4,4,104,108,0.04
Causeway Point,Novocaine-NC16,2025-03-13T13:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154496,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,140,2,42,0,2,0,0,6,184,190,0.03
Downtown East,Mickey-17-M18,2025-03-13T13:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118144,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,1,123,2,42,0,2,0,0,3,167,170,0.02
Downtown East,Ne-Zha-2-PG13,2025-03-13T13:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118351,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,68,0,40,0,1,0,0,0,109,109,0.0
JEM,Ne-Zha-2-PG13,2025-03-13T13:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202124,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,21,153,10,26,0,1,0,0,31,180,211,0.15
Clementi 321,Ne-Zha-2-PG13,2025-03-13T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6111,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,65,0,20,0,2,0,0,9,87,96,0.09
Century Square,Novocaine-NC16,2025-03-13T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13303,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,98,0,10,0,2,0,4,2,114,116,0.02
Clementi 321,Papa-M18,2025-03-13T13:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6128,Drama,Mandarin,"M18, Sexual Scene and Some Coarse Language",130 mins,01 Feb 2025,6,56,2,18,0,2,0,0,8,76,84,0.1
Causeway Point,Ne-Zha-2-PG13,2025-03-13T13:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154513,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,21,181,8,34,0,2,0,0,29,217,246,0.12
Clementi 321,Ne-Zha-2-PG13,2025-03-13T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6113,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,56,0,20,0,2,0,0,6,78,84,0.07
Downtown East,Ne-Zha-2-PG13,2025-03-13T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118203,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,170,2,48,0,2,0,0,8,220,228,0.04
JEM,Ne-Zha-2-PG13,2025-03-13T14:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202066,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,4,18,0,0,0,0,5,19,24,0.21
JEM,Ne-Zha-2-PG13,2025-03-13T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202177,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,33,185,8,56,0,1,0,0,41,242,283,0.14
Causeway Point,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-13T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154524,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,7,122,6,24,0,0,0,0,13,146,159,0.08
Century Square,Ne-Zha-2-PG13,2025-03-13T14:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13517,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,88,0,4,0,2,0,4,10,98,108,0.09
JEM,Ne-Zha-2-PG13,2025-03-13T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202155,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,18,156,16,20,0,1,0,0,34,177,211,0.16
Causeway Point,Ne-Zha-2-PG13,2025-03-13T14:35:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154508,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,124,12,32,0,0,0,0,32,156,188,0.17
JEM,Ne-Zha-2-PG13,2025-03-13T14:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202070,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,6,16,0,0,0,0,7,17,24,0.29
Causeway Point,Novocaine-NC16,2025-03-13T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154521,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,3,129,6,28,0,0,0,0,9,157,166,0.05
Clementi 321,Dog-Man-PG,2025-03-13T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6119,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,0,48,0,12,0,2,0,0,0,62,62,0.0
Century Square,Ne-Zha-2-PG13,2025-03-13T15:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13319,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,94,2,8,0,2,0,4,8,108,116,0.07
JEM,Ne-Zha-2-PG13,2025-03-13T15:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202173,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,154,12,24,0,1,0,0,32,179,211,0.15
Clementi 321,Novocaine-NC16,2025-03-13T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6116,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,46,0,12,0,2,0,0,2,60,62,0.03
JEM,Dog-Man-PG,2025-03-13T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202271,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,2,82,8,16,0,0,0,0,10,98,108,0.09
Causeway Point,Ne-Zha-2-PG13,2025-03-13T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154515,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,18,108,8,46,0,2,0,0,26,156,182,0.14
JEM,Novocaine-NC16,2025-03-13T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202240,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,9,117,4,28,0,0,0,0,13,145,158,0.08
Downtown East,Novocaine-NC16,2025-03-13T15:25:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118364,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,121,0,42,0,2,0,0,1,165,166,0.01
JEM,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-13T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202308,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,18,108,4,28,0,0,0,0,22,136,158,0.14
Downtown East,Ne-Zha-2-PG13,2025-03-13T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118375,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,132,6,36,0,2,0,0,10,170,180,0.06
Century Square,A-Looney-Tunes-Movie-PG,2025-03-13T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13306,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,0,100,0,4,0,2,0,4,0,110,110,0.0
Causeway Point,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-13T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154525,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,5,121,4,50,0,2,0,0,9,173,182,0.05
Clementi 321,Ne-Zha-2-PG13,2025-03-13T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6106,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,14,108,0,0,0,2,0,0,14,110,124,0.11
Causeway Point,Ne-Zha-2-PG13,2025-03-13T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154723,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,24,120,4,40,0,2,0,0,28,162,190,0.15
Century Square,Ne-Zha-2-PG13,2025-03-13T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13323,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,95,2,8,0,2,0,4,7,109,116,0.06
Clementi 321,Ne-Zha-2-PG13,2025-03-13T16:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6134,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,24,0,0,0,0,0,0,0,24,24,0.0
Clementi 321,A-Looney-Tunes-Movie-PG,2025-03-13T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6120,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,1,47,2,10,0,2,0,0,3,59,62,0.05
Clementi 321,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-13T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6129,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,0,48,0,12,0,2,0,0,0,62,62,0.0
JEM,A-Looney-Tunes-Movie-PG,2025-03-13T16:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202201,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,1,125,2,30,0,0,0,0,3,155,158,0.02
Clementi 321,Ne-Zha-2-PG13,2025-03-13T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6103,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,62,2,16,0,2,0,0,6,80,86,0.07
Downtown East,Ne-Zha-2-PG13,2025-03-13T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118352,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,94,0,40,0,1,0,0,2,135,137,0.01
JEM,Ne-Zha-2-PG13,2025-03-13T16:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202125,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,17,157,12,24,0,1,0,0,29,182,211,0.14
Century Square,Novocaine-NC16,2025-03-13T16:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13516,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,96,0,10,0,2,0,4,4,112,116,0.03
Downtown East,Mickey-17-M18,2025-03-13T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118149,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,3,121,0,44,0,2,0,0,3,167,170,0.02
Clementi 321,Nosferatu-M18,2025-03-13T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6127,"Horror, Mystery",English,"M18, Nudity and Sexual Scene",132 mins,27 Feb 2025,5,57,0,20,0,2,0,0,5,79,84,0.06
Century Square,Dragon-Tamil-PG13,2025-03-13T16:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13518,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,1,97,0,4,0,2,0,4,1,107,108,0.01
Clementi 321,Ne-Zha-2-PG13,2025-03-13T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6110,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,68,2,18,0,2,0,0,8,88,96,0.08
Downtown East,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-13T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118213,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,2,66,0,40,0,1,0,0,2,107,109,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-13T16:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154512,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,18,184,4,38,0,2,0,0,22,224,246,0.09
JEM,Ne-Zha-2-PG13,2025-03-13T17:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202067,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,9,13,0,0,0,0,9,15,24,0.38
JEM,Ne-Zha-2-PG13,2025-03-13T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202178,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,207,2,62,0,1,0,0,13,270,283,0.05
Causeway Point,Dog-Man-PG,2025-03-13T17:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154553,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,3,126,2,28,0,0,0,0,5,154,159,0.03
Clementi 321,Ne-Zha-2-PG13,2025-03-13T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6112,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,59,0,20,0,2,0,0,3,81,84,0.04
Downtown East,Ne-Zha-2-PG13,2025-03-13T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118205,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,172,0,50,0,2,0,0,4,224,228,0.02
Clementi 321,Mickey-17-M18,2025-03-13T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6121,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,5,43,0,12,0,2,0,0,5,57,62,0.08
Century Square,Ne-Zha-2-PG13,2025-03-13T17:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13515,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,93,0,4,0,2,0,4,5,103,108,0.05
JEM,Ne-Zha-2-PG13,2025-03-13T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202156,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,167,2,34,0,1,0,0,9,202,211,0.04
JEM,Mickey-17-M18,2025-03-13T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202279,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,82,2,22,0,0,0,0,4,104,108,0.04
Causeway Point,Ne-Zha-2-PG13,2025-03-13T17:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154509,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,133,12,32,0,0,0,0,23,165,188,0.12
JEM,Ne-Zha-2-PG13,2025-03-13T17:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202071,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,0,22,0,0,0,0,0,24,24,0.0
Clementi 321,Novocaine-NC16,2025-03-13T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6115,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,48,2,10,0,2,0,0,2,60,62,0.03
JEM,Novocaine-NC16,2025-03-13T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202241,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,6,120,0,32,0,0,0,0,6,152,158,0.04
Causeway Point,Mickey-17-M18,2025-03-13T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154505,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,132,0,34,0,0,0,0,0,166,166,0.0
Century Square,Mickey-17-M18,2025-03-13T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13314,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,100,0,4,0,2,0,4,0,110,110,0.0
Clementi 321,Ne-Zha-2-PG13,2025-03-13T18:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6125,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,40,2,10,0,2,0,0,10,52,62,0.16
JEM,Ne-Zha-2-PG13,2025-03-13T18:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202174,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,23,151,6,30,0,1,0,0,29,182,211,0.14
Downtown East,Novocaine-NC16,2025-03-13T18:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118365,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,122,0,42,0,2,0,0,0,166,166,0.0
Century Square,Ne-Zha-2-PG13,2025-03-13T18:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13320,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,95,2,8,0,2,2,2,9,107,116,0.08
JEM,Close-Ur-Kopitiam-PG13,2025-03-13T18:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202202,"Drama, Comedy",Mandarin,"PG13, Some Sexual References",106 mins,27 Feb 2025,3,123,4,28,0,0,0,0,7,151,158,0.04
Causeway Point,Ne-Zha-2-PG13,2025-03-13T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154516,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,22,104,26,28,0,2,0,0,48,134,182,0.26
JEM,Ne-Zha-2-PG13,2025-03-13T18:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202315,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,111,12,20,0,0,0,0,27,131,158,0.17
Clementi 321,Ne-Zha-2-PG13,2025-03-13T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6107,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,106,0,0,0,2,0,0,16,108,124,0.13
Downtown East,Ne-Zha-2-PG13,2025-03-13T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118376,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,126,8,34,0,2,0,0,18,162,180,0.1
Causeway Point,Novocaine-NC16,2025-03-13T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154498,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,122,0,54,0,2,0,0,4,178,182,0.02
