Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
JEM,Ne-Zha-2-PG13,2025-03-14T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202284,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,23,61,16,8,0,0,0,0,39,69,108,0.36
Downtown East,Novocaine-NC16,2025-03-14T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118283,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,122,0,42,0,2,0,0,0,166,166,0.0
Downtown East,Ne-Zha-2-PG13,2025-03-14T19:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118355,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,164,6,44,0,2,0,0,18,210,228,0.08
Clementi 321,Novocaine-NC16,2025-03-14T19:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6259,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,47,0,12,0,2,0,0,1,61,62,0.02
Century Square,Mickey-17-M18,2025-03-14T19:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13401,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,9,91,4,0,0,2,0,4,13,97,110,0.12
Causeway Point,Dragon-Tamil-PG13,2025-03-14T19:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154554,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,7,122,2,28,0,0,0,0,9,150,159,0.06
Century Square,Novocaine-NC16,2025-03-14T19:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13408,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,98,0,10,0,2,0,4,2,114,116,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-14T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154547,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,38,106,14,30,0,2,0,0,52,138,190,0.27
Clementi 321,Ne-Zha-2-PG13,2025-03-14T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6263,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,61,61,0,0,0,2,0,0,61,63,124,0.49
JEM,Ne-Zha-2-PG13,2025-03-14T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202129,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,46,128,32,4,0,1,0,0,78,133,211,0.37
Downtown East,Officer-On-Duty-Malayalam-M18,2025-03-14T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118349,Thriller,Malayalam,"M18, Drug Use",136 mins,27 Feb 2025,3,121,8,36,0,2,0,0,11,159,170,0.06
Century Square,Ne-Zha-2-PG13,2025-03-14T19:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13415,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,25,75,6,4,0,2,0,4,31,85,116,0.27
JEM,Ne-Zha-2-PG13,2025-03-14T19:40:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202079,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,18,4,0,0,0,0,19,5,24,0.79
JEM,Ne-Zha-2-PG13,2025-03-14T19:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202366,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,22,104,18,14,0,0,0,0,40,118,158,0.25
Downtown East,Ne-Zha-2-PG13,2025-03-14T19:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118289,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,93,12,28,0,1,0,0,15,122,137,0.11
Causeway Point,Ne-Zha-2-PG13,2025-03-14T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154529,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,41,161,14,28,0,2,0,0,55,191,246,0.22
JEM,Ne-Zha-2-PG13,2025-03-14T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202183,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,57,161,42,22,0,1,0,0,99,184,283,0.35
Clementi 321,Ne-Zha-2-PG13,2025-03-14T20:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6266,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,32,34,14,4,0,2,0,0,46,40,86,0.53
Causeway Point,Ne-Zha-2-PG13,2025-03-14T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154726,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,42,84,22,32,0,2,0,0,64,118,182,0.35
JEM,Ne-Zha-2-PG13,2025-03-14T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202161,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,71,103,24,12,0,1,0,0,95,116,211,0.45
Downtown East,Ne-Zha-2-PG13,2025-03-14T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118287,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,26,110,16,26,0,2,0,0,42,138,180,0.23
Century Square,Ne-Zha-2-PG13,2025-03-14T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13405,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,50,48,4,0,0,2,0,4,54,54,108,0.5
Clementi 321,Ne-Zha-2-PG13,2025-03-14T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6256,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,58,10,10,0,2,0,0,26,70,96,0.27
JEM,Ne-Zha-2-PG13,2025-03-14T20:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202075,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,14,8,0,0,0,0,15,9,24,0.62
Causeway Point,Ne-Zha-2-PG13,2025-03-14T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154544,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,46,98,18,26,0,0,0,0,64,124,188,0.34
Clementi 321,Ne-Zha-2-PG13,2025-03-14T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6385,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,57,10,10,0,2,0,0,15,69,84,0.18
JEM,Ne-Zha-2-PG13,2025-03-14T21:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202188,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,33,141,14,22,0,1,0,0,47,164,211,0.22
JEM,Dragon-Tamil-PG13,2025-03-14T21:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202367,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,8,118,6,26,0,0,0,0,14,144,158,0.09
Century Square,Ne-Zha-2-PG13,2025-03-14T21:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13413,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,13,87,8,2,0,2,0,4,21,95,116,0.18
Clementi 321,Ne-Zha-2-PG13,2025-03-14T21:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6369,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,43,0,12,0,2,0,0,5,57,62,0.08
Downtown East,Ne-Zha-2-PG13,2025-03-14T21:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118286,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,58,6,34,0,1,0,0,16,93,109,0.15
Clementi 321,Mickey-17-M18,2025-03-14T21:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6253,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,46,6,6,0,2,0,0,8,54,62,0.13
Causeway Point,Ne-Zha-2-PG13,2025-03-14T21:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154550,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,27,99,14,40,0,2,0,0,41,141,182,0.23
Clementi 321,Ne-Zha-2-PG13,2025-03-14T21:40:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6237,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,14,0,0,0,0,0,0,10,14,24,0.42
JEM,Ne-Zha-2-PG13,2025-03-14T21:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202318,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,28,98,18,14,0,0,0,0,46,112,158,0.29
Clementi 321,Ne-Zha-2-PG13,2025-03-14T21:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6249,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,52,2,18,0,2,0,0,12,72,84,0.14
Century Square,Ne-Zha-2-PG13,2025-03-14T22:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13416,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,91,0,10,0,2,0,4,9,107,116,0.08
Downtown East,Ne-Zha-2-PG13,2025-03-14T22:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118291,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,113,8,34,0,2,0,0,17,149,166,0.1
Clementi 321,Novocaine-NC16,2025-03-14T22:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6260,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,48,3,9,0,2,0,0,3,59,62,0.05
JEM,Mickey-17-M18,2025-03-14T22:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202283,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,6,78,14,10,0,0,0,0,20,88,108,0.19
Causeway Point,Ne-Zha-2-PG13,2025-03-14T22:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154549,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,28,104,8,26,0,0,0,0,36,130,166,0.22
Century Square,Mickey-17-M18,2025-03-14T22:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13402,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,5,95,2,2,0,2,0,4,7,103,110,0.06
Clementi 321,In-the-Lost-Lands-NC16,2025-03-14T22:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6246,"Action, Fantasy",English,"NC16, Violence",101 mins,06 Mar 2025,0,48,2,10,0,2,0,0,2,60,62,0.03
Century Square,Ne-Zha-2-PG13,2025-03-14T22:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13522,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,86,2,2,0,2,0,4,14,94,108,0.13
JEM,Ne-Zha-2-PG13,2025-03-14T22:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202145,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,167,10,26,0,1,0,0,17,194,211,0.08
Downtown East,Mickey-17-M18,2025-03-14T22:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118350,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,4,120,16,28,0,2,0,0,20,150,170,0.12
Downtown East,Ne-Zha-2-PG13,2025-03-14T22:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118356,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,175,6,44,0,2,0,0,7,221,228,0.03
JEM,Ne-Zha-2-PG13,2025-03-14T22:40:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202080,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,0,22,0,0,0,0,0,24,24,0.0
Causeway Point,Ne-Zha-2-PG13,2025-03-14T22:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154536,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,142,12,32,0,2,0,0,14,176,190,0.07
Century Square,Novocaine-NC16,2025-03-14T22:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13409,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,100,0,10,0,2,0,4,0,116,116,0.0
JEM,Novocaine-NC16,2025-03-14T22:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202246,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,6,120,6,26,0,0,0,0,12,146,158,0.08
JEM,Ne-Zha-2-PG13,2025-03-14T23:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202184,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,215,0,64,0,1,0,0,3,280,283,0.01
Downtown East,Novocaine-NC16,2025-03-14T23:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118292,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,95,0,40,0,1,0,0,1,136,137,0.01
Causeway Point,Mickey-17-M18,2025-03-14T23:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154540,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,127,4,26,0,0,0,0,6,153,159,0.04
