Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
Downtown East,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-15T12:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118307,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,0,96,2,38,0,1,0,0,2,135,137,0.01
Century Square,Novocaine-NC16,2025-03-15T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13431,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,96,0,4,0,2,0,4,2,106,108,0.02
Clementi 321,A-Looney-Tunes-Movie-PG,2025-03-15T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6292,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,0,62,2,18,0,2,0,0,2,82,84,0.02
Clementi 321,Mickey-17-M18,2025-03-15T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6307,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,9,39,2,10,0,2,0,0,11,51,62,0.18
Causeway Point,Ne-Zha-2-PG13,2025-03-15T12:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154741,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,30,114,16,28,0,2,0,0,46,144,190,0.24
Downtown East,Mickey-17-M18,2025-03-15T12:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118295,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,124,0,44,0,2,0,0,0,170,170,0.0
Causeway Point,Ne-Zha-2-PG13,2025-03-15T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154728,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,54,148,14,28,0,2,0,0,68,178,246,0.28
Clementi 321,Novocaine-NC16,2025-03-15T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6311,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,44,0,12,0,2,0,0,4,58,62,0.06
JEM,Dog-Man-PG,2025-03-15T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202382,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,33,51,12,12,0,0,0,0,45,63,108,0.42
JEM,Ne-Zha-2-PG13,2025-03-15T13:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202082,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,8,14,0,0,0,0,9,15,24,0.38
JEM,Novocaine-NC16,2025-03-15T13:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202247,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,3,123,0,32,0,0,0,0,3,155,158,0.02
Causeway Point,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-15T13:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154754,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,11,118,6,24,0,0,0,0,17,142,159,0.11
Clementi 321,Ne-Zha-2-PG13,2025-03-15T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6308,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,25,49,18,2,0,2,0,0,43,53,96,0.45
JEM,Ne-Zha-2-PG13,2025-03-15T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202190,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,64,154,38,26,0,1,0,0,102,181,283,0.36
Century Square,Mickey-17-M18,2025-03-15T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13424,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,4,96,4,0,0,2,0,4,8,102,110,0.07
Downtown East,Ne-Zha-2-PG13,2025-03-15T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118373,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,102,14,28,0,2,0,0,34,132,166,0.2
JEM,Ne-Zha-2-PG13,2025-03-15T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202163,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,68,106,22,14,0,1,0,0,90,121,211,0.43
Clementi 321,Detective-Chinatown-1900-NC16,2025-03-15T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6362,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,6,42,6,6,0,2,0,0,12,50,62,0.19
Causeway Point,Ne-Zha-2-PG13,2025-03-15T14:35:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154750,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,61,83,36,8,0,0,0,0,97,91,188,0.52
Century Square,Ne-Zha-2-PG13,2025-03-15T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13436,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,40,60,8,2,0,2,0,4,48,68,116,0.41
Clementi 321,Ne-Zha-2-PG13,2025-03-15T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6300,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,46,14,6,0,2,0,0,30,54,84,0.36
Clementi 321,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-15T14:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6290,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,7,55,4,16,0,2,0,0,11,73,84,0.13
Downtown East,Ne-Zha-2-PG13,2025-03-15T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118314,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,124,12,30,0,2,0,0,24,156,180,0.13
JEM,Ne-Zha-2-PG13,2025-03-15T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202194,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,59,115,28,8,0,1,0,0,87,124,211,0.41
Causeway Point,Novocaine-NC16,2025-03-15T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154736,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,122,2,52,0,2,0,0,6,176,182,0.03
Century Square,Novocaine-NC16,2025-03-15T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13546,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,5,93,0,4,0,2,0,4,5,103,108,0.05
Causeway Point,Ne-Zha-2-PG13,2025-03-15T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154733,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,56,70,40,14,0,2,0,0,96,86,182,0.53
Clementi 321,Ne-Zha-2-PG13,2025-03-15T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6316,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,41,81,0,0,0,2,0,0,41,83,124,0.33
JEM,Ne-Zha-2-PG13,2025-03-15T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202319,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,45,81,32,0,0,0,0,0,77,81,158,0.49
JEM,Close-Ur-Kopitiam-PG13,2025-03-15T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202207,"Drama, Comedy",Mandarin,"PG13, Some Sexual References",106 mins,27 Feb 2025,32,94,16,16,0,0,0,0,48,110,158,0.3
Downtown East,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-15T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118305,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,2,94,0,40,0,1,0,0,2,135,137,0.01
Century Square,Ne-Zha-2-PG13,2025-03-15T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13440,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,51,49,8,2,0,2,0,4,59,57,116,0.51
Clementi 321,Dog-Man-PG,2025-03-15T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6371,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,19,29,10,2,0,2,0,0,29,33,62,0.47
Causeway Point,Mickey-17-M18,2025-03-15T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154746,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,6,126,12,22,0,0,0,0,18,148,166,0.11
Downtown East,Mickey-17-M18,2025-03-15T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118298,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,1,123,4,40,0,2,0,0,5,165,170,0.03
JEM,Niram-Marum-Ulagil-Tamil-PG13,2025-03-15T15:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202378,Drama,Tamil,"PG13, Some Violence and Drug References",145 mins,15 Mar 2025,2,82,0,24,0,0,0,0,2,106,108,0.02
Downtown East,Ne-Zha-2-PG13,2025-03-15T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118380,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,53,18,22,0,1,0,0,33,76,109,0.3
JEM,Ne-Zha-2-PG13,2025-03-15T16:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202088,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,14,8,0,0,0,0,15,9,24,0.62
JEM,Ne-Zha-2-PG13,2025-03-15T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202131,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,75,99,22,14,0,1,0,0,97,114,211,0.46
Causeway Point,Niram-Marum-Ulagil-Tamil-PG13,2025-03-15T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155042,Drama,Tamil,"PG13, Some Violence and Drug References",145 mins,15 Mar 2025,1,143,0,44,0,2,0,0,1,189,190,0.01
Clementi 321,Niram-Marum-Ulagil-Tamil-PG13,2025-03-15T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6664,Drama,Tamil,"PG13, Some Violence and Drug References",145 mins,15 Mar 2025,1,47,0,12,0,2,0,0,1,61,62,0.02
Century Square,Ex-Ex-Lovers-PG13,2025-03-15T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13421,"Romance, Comedy",Tagalog,"PG13, Some Coarse Language",107 mins,06 Mar 2025,6,92,0,4,0,2,0,4,6,102,108,0.06
Clementi 321,Novocaine-NC16,2025-03-15T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6312,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,6,42,0,12,0,2,0,0,6,56,62,0.1
Clementi 321,Ne-Zha-2-PG13,2025-03-15T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6320,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,30,36,16,2,0,2,0,0,46,40,86,0.53
Downtown East,Ne-Zha-2-PG13,2025-03-15T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118299,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,23,153,6,44,0,2,0,0,29,199,228,0.13
JEM,Ne-Zha-2-PG13,2025-03-15T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202370,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,48,78,16,16,0,0,0,0,64,94,158,0.41
Causeway Point,Ne-Zha-2-PG13,2025-03-15T16:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154729,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,94,108,24,18,0,2,0,0,118,128,246,0.48
JEM,Ne-Zha-2-PG13,2025-03-15T16:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202083,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,12,10,0,0,0,0,13,11,24,0.54
JEM,Ne-Zha-2-PG13,2025-03-15T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202191,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,46,172,28,36,0,1,0,0,74,209,283,0.26
Causeway Point,Dog-Man-PG,2025-03-15T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154755,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,16,113,6,24,0,0,0,0,22,137,159,0.14
Clementi 321,Ne-Zha-2-PG13,2025-03-15T17:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6309,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,54,10,10,0,2,0,0,30,66,96,0.31
Century Square,A-Looney-Tunes-Movie-PG,2025-03-15T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13425,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,2,98,0,4,0,2,0,4,2,108,110,0.02
Clementi 321,Ne-Zha-2-PG13,2025-03-15T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6373,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,42,2,10,0,2,0,0,8,54,62,0.13
JEM,Ne-Zha-2-PG13,2025-03-15T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202164,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,34,140,12,24,0,1,0,0,46,165,211,0.22
Causeway Point,Ne-Zha-2-PG13,2025-03-15T17:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154751,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,64,80,30,14,0,0,0,0,94,94,188,0.5
Downtown East,Novocaine-NC16,2025-03-15T17:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118370,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,122,2,40,0,2,0,0,2,164,166,0.01
Century Square,Ne-Zha-2-PG13,2025-03-15T17:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13422,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,32,68,4,6,0,2,2,2,38,78,116,0.33
Causeway Point,Novocaine-NC16,2025-03-15T17:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154737,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,5,121,2,52,0,2,0,0,7,175,182,0.04
JEM,Mickey-17-M18,2025-03-15T17:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202379,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,29,97,8,24,0,0,0,0,37,121,158,0.23
Clementi 321,Ne-Zha-2-PG13,2025-03-15T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6301,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,22,40,8,12,0,2,0,0,30,54,84,0.36
Clementi 321,Ne-Zha-2-PG13,2025-03-15T18:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6393,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,19,0,0,0,0,0,0,5,19,24,0.21
JEM,Ne-Zha-2-PG13,2025-03-15T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202195,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,32,142,6,30,0,1,0,0,38,173,211,0.18
Clementi 321,Nosferatu-M18,2025-03-15T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6294,"Horror, Mystery",English,"M18, Nudity and Sexual Scene",132 mins,27 Feb 2025,2,60,6,14,0,2,0,0,8,76,84,0.1
Century Square,Ne-Zha-2-PG13,2025-03-15T18:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13429,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,31,67,0,4,0,2,0,4,31,77,108,0.29
Downtown East,Ne-Zha-2-PG13,2025-03-15T18:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118306,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,24,112,8,34,0,2,0,0,32,148,180,0.18
Clementi 321,Mickey-17-M18,2025-03-15T18:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6305,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,4,44,6,6,0,2,0,0,10,52,62,0.16
Causeway Point,Ne-Zha-2-PG13,2025-03-15T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154734,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,27,99,26,28,0,2,0,0,53,129,182,0.29
JEM,Ne-Zha-2-PG13,2025-03-15T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202320,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,56,70,24,8,0,0,0,0,80,78,158,0.51
Century Square,Dragon-Tamil-PG13,2025-03-15T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13525,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,19,79,0,4,0,2,0,4,19,89,108,0.18
Clementi 321,Ne-Zha-2-PG13,2025-03-15T18:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6317,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,42,80,0,0,0,2,0,0,42,82,124,0.34
Downtown East,Officer-On-Duty-Malayalam-M18,2025-03-15T18:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118358,Thriller,Malayalam,"M18, Drug Use",136 mins,27 Feb 2025,2,122,8,36,0,2,0,0,10,160,170,0.06
Downtown East,Detective-Chinatown-1900-NC16,2025-03-15T18:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118368,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,11,85,2,38,0,1,0,0,13,124,137,0.09
Causeway Point,Ne-Zha-2-PG13,2025-03-15T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154747,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,40,92,24,10,0,0,0,0,64,102,166,0.39
Century Square,Ne-Zha-2-PG13,2025-03-15T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13441,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,47,53,10,0,0,2,0,4,57,59,116,0.49
JEM,Ne-Zha-2-PG13,2025-03-15T19:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202089,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,0,16,6,0,0,0,0,18,6,24,0.75
