Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
JEM,Ne-Zha-2-PG13,2025-03-17T11:10:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202104,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,0,22,0,0,0,0,0,24,24,0.0
JEM,Ne-Zha-2-PG13,2025-03-17T11:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202339,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,52,166,14,50,0,1,0,0,66,217,283,0.23
JEM,Ne-Zha-2-PG13,2025-03-17T11:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202216,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,14,160,10,26,0,1,0,0,24,187,211,0.11
Causeway Point,Novocaine-NC16,2025-03-17T11:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154711,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,143,0,44,0,2,0,0,1,189,190,0.01
JEM,Mickey-17-M18,2025-03-17T11:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202292,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,82,2,22,0,0,0,0,4,104,108,0.04
Century Square,Ne-Zha-2-PG13,2025-03-17T12:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13565,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,90,0,4,0,2,0,4,8,100,108,0.07
Century Square,Mickey-17-M18,2025-03-17T12:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1113/13550,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,0,0,0,0,0,0,0,0,0,0,1
Century Square,Novocaine-NC16,2025-03-17T12:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13557,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,98,0,10,0,2,0,4,2,114,116,0.02
JEM,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-17T12:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202228,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,5,121,4,28,0,0,0,0,9,149,158,0.06
Causeway Point,Ne-Zha-2-PG13,2025-03-17T12:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154622,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,22,104,8,46,0,2,0,0,30,152,182,0.16
JEM,Detective-Chinatown-1900-NC16,2025-03-17T12:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202305,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,3,123,2,30,0,0,0,0,5,153,158,0.03
Clementi 321,Ne-Zha-2-PG13,2025-03-17T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6163,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,26,96,0,0,0,2,0,0,26,98,124,0.21
Clementi 321,Novocaine-NC16,2025-03-17T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6159,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,47,2,10,0,2,0,0,3,59,62,0.05
Causeway Point,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-17T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154639,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,6,123,4,26,0,0,0,0,10,149,159,0.06
JEM,Dog-Man-PG,2025-03-17T12:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202268,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,22,104,6,26,0,0,0,0,28,130,158,0.18
Century Square,Ne-Zha-2-PG13,2025-03-17T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13559,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,88,2,8,0,2,0,4,14,102,116,0.12
Downtown East,Novocaine-NC16,2025-03-17T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118393,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,122,0,42,0,2,0,0,0,166,166,0.0
Clementi 321,Dog-Man-PG,2025-03-17T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6152,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,9,39,2,10,0,2,0,0,11,51,62,0.18
Clementi 321,Detective-Chinatown-1900-NC16,2025-03-17T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6275,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,2,46,2,10,0,2,0,0,4,58,62,0.06
Downtown East,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-17T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118234,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,1,95,0,40,0,1,0,0,1,136,137,0.01
Clementi 321,Ne-Zha-2-PG13,2025-03-17T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6166,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,13,53,4,14,0,2,0,0,17,69,86,0.2
Downtown East,Ne-Zha-2-PG13,2025-03-17T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118217,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,161,4,46,0,2,0,0,19,209,228,0.08
JEM,Ne-Zha-2-PG13,2025-03-17T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202352,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,33,141,4,32,0,1,0,0,37,174,211,0.18
Clementi 321,Mickey-17-M18,2025-03-17T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6139,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,4,44,0,12,0,2,0,0,4,58,62,0.06
Causeway Point,Ne-Zha-2-PG13,2025-03-17T13:05:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154615,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,29,173,6,36,0,2,0,0,35,211,246,0.14
Clementi 321,Ne-Zha-2-PG13,2025-03-17T13:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6136,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,22,0,0,0,0,0,0,2,22,24,0.08
JEM,Ne-Zha-2-PG13,2025-03-17T13:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202101,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,4,18,0,0,0,0,5,19,24,0.21
Clementi 321,Papa-M18,2025-03-17T13:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6142,Drama,Mandarin,"M18, Sexual Scene and Some Coarse Language",130 mins,01 Feb 2025,5,57,3,17,0,2,0,0,8,76,84,0.1
Century Square,Ne-Zha-2-PG13,2025-03-17T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13562,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,94,0,10,0,2,0,4,6,110,116,0.05
Clementi 321,Ne-Zha-2-PG13,2025-03-17T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6156,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,22,52,6,14,0,2,0,0,28,68,96,0.29
JEM,Ne-Zha-2-PG13,2025-03-17T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202136,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,55,119,14,22,0,1,0,0,69,142,211,0.33
Downtown East,Mickey-17-M18,2025-03-17T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118218,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,124,2,42,0,2,0,0,2,168,170,0.01
Causeway Point,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-17T13:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154821,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,13,113,2,52,0,2,0,0,15,167,182,0.08
Causeway Point,Ne-Zha-2-PG13,2025-03-17T13:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154720,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,26,118,16,28,0,0,0,0,42,146,188,0.22
Century Square,Ne-Zha-2-PG13,2025-03-17T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13554,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,89,0,4,0,2,0,4,9,99,108,0.08
Clementi 321,Ne-Zha-2-PG13,2025-03-17T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6279,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,46,12,8,0,2,0,0,28,56,84,0.33
Downtown East,Ne-Zha-2-PG13,2025-03-17T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118219,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,13,123,16,26,0,2,0,0,29,151,180,0.16
JEM,Ne-Zha-2-PG13,2025-03-17T14:10:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202105,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,2,20,0,0,0,0,2,22,24,0.08
JEM,Ne-Zha-2-PG13,2025-03-17T14:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202340,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,62,156,22,42,0,1,0,0,84,199,283,0.3
Causeway Point,Novocaine-NC16,2025-03-17T14:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154712,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,7,125,0,34,0,0,0,0,7,159,166,0.04
Downtown East,Detective-Chinatown-1900-NC16,2025-03-17T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118388,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,0,68,4,36,0,1,0,0,4,105,109,0.04
Causeway Point,Ne-Zha-2-PG13,2025-03-17T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154718,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,42,102,26,18,0,2,0,0,68,122,190,0.36
JEM,Ne-Zha-2-PG13,2025-03-17T14:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202217,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,38,136,18,18,0,1,0,0,56,155,211,0.27
JEM,Novocaine-NC16,2025-03-17T14:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202255,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,10,116,2,30,0,0,0,0,12,146,158,0.08
JEM,Dog-Man-PG,2025-03-17T14:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202275,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,25,59,11,13,0,0,0,0,36,72,108,0.33
Century Square,Novocaine-NC16,2025-03-17T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13558,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,3,97,0,10,0,2,0,4,3,113,116,0.03
Clementi 321,Dog-Man-PG,2025-03-17T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6153,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,13,35,2,10,0,2,0,0,15,47,62,0.24
Century Square,A-Looney-Tunes-Movie-PG,2025-03-17T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13551,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,11,89,2,2,0,2,0,4,13,97,110,0.12
Clementi 321,Novocaine-NC16,2025-03-17T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6160,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,46,5,7,0,2,0,0,7,55,62,0.11
JEM,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-17T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202312,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,6,120,12,20,0,0,0,0,18,140,158,0.11
JEM,A-Looney-Tunes-Movie-PG,2025-03-17T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202231,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,21,105,8,24,0,0,0,0,29,129,158,0.18
Causeway Point,Ne-Zha-2-PG13,2025-03-17T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154619,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,35,91,28,26,0,2,0,0,63,119,182,0.35
Downtown East,Novocaine-NC16,2025-03-17T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118394,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,121,0,42,0,2,0,0,1,165,166,0.01
Century Square,Dragon-Tamil-PG13,2025-03-17T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13549,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,1,97,2,2,0,2,0,4,3,105,108,0.03
Clementi 321,Ne-Zha-2-PG13,2025-03-17T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6164,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,21,101,0,0,0,2,0,0,21,103,124,0.17
Causeway Point,Dog-Man-PG,2025-03-17T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154640,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,24,105,18,12,0,0,0,0,42,117,159,0.26
Clementi 321,A-Looney-Tunes-Movie-PG,2025-03-17T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6276,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,0,48,0,12,0,2,0,0,0,62,62,0.0
Downtown East,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-17T15:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118232,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,6,90,0,40,0,1,0,0,6,131,137,0.04
Century Square,Ne-Zha-2-PG13,2025-03-17T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13561,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,80,8,2,0,2,0,4,28,88,116,0.24
JEM,Ne-Zha-2-PG13,2025-03-17T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202353,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,56,118,16,20,0,1,0,0,72,139,211,0.34
Clementi 321,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-17T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6140,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,4,44,2,10,0,2,0,0,6,56,62,0.1
Causeway Point,Ne-Zha-2-PG13,2025-03-17T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154616,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,27,175,10,32,0,2,0,0,37,209,246,0.15
Clementi 321,Ne-Zha-2-PG13,2025-03-17T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6167,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,18,48,2,16,0,2,0,0,20,66,86,0.23
Downtown East,Ne-Zha-2-PG13,2025-03-17T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118222,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,167,10,40,0,2,0,0,19,209,228,0.08
JEM,Ne-Zha-2-PG13,2025-03-17T16:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202102,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,10,12,0,0,0,0,10,14,24,0.42
Clementi 321,Ne-Zha-2-PG13,2025-03-17T16:30:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6137,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,0,0,0,0,0,0,0,0,0,0,1
JEM,Ne-Zha-2-PG13,2025-03-17T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202137,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,166,6,30,0,1,0,0,14,197,211,0.07
Downtown East,Mickey-17-M18,2025-03-17T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118223,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,1,123,0,44,0,2,0,0,1,169,170,0.01
Clementi 321,Nosferatu-M18,2025-03-17T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6143,"Horror, Mystery",English,"M18, Nudity and Sexual Scene",132 mins,27 Feb 2025,3,59,2,18,0,2,0,0,5,79,84,0.06
Century Square,Ne-Zha-2-PG13,2025-03-17T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13563,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,23,77,0,10,0,2,0,4,23,93,116,0.2
Clementi 321,Ne-Zha-2-PG13,2025-03-17T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6157,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,58,7,13,0,2,0,0,23,73,96,0.24
Causeway Point,Detective-Chinatown-1900-NC16,2025-03-17T16:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154618,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,7,119,2,52,0,2,0,0,9,173,182,0.05
Causeway Point,Ne-Zha-2-PG13,2025-03-17T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154721,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,136,10,34,0,0,0,0,18,170,188,0.1
JEM,Ne-Zha-2-PG13,2025-03-17T17:10:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202106,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,5,17,0,0,0,0,5,19,24,0.21
JEM,Mickey-17-M18,2025-03-17T17:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202293,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,4,80,0,24,0,0,0,0,4,104,108,0.04
Century Square,Ne-Zha-2-PG13,2025-03-17T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13555,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,22,76,2,2,0,2,0,4,24,84,108,0.22
Clementi 321,Ne-Zha-2-PG13,2025-03-17T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6280,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,55,10,10,0,2,0,0,17,67,84,0.2
Downtown East,Ne-Zha-2-PG13,2025-03-17T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118225,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,127,6,36,0,2,0,0,15,165,180,0.08
JEM,Ne-Zha-2-PG13,2025-03-17T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202341,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,44,174,10,54,0,1,0,0,54,229,283,0.19
Century Square,Mickey-17-M18,2025-03-17T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13552,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,5,95,0,4,0,2,0,4,5,105,110,0.05
Clementi 321,Mickey-17-M18,2025-03-17T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6154,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,7,41,3,9,0,2,0,0,10,52,62,0.16
Causeway Point,Mickey-17-M18,2025-03-17T17:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154716,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,1,131,2,32,0,0,0,0,3,163,166,0.02
Downtown East,In-the-Lost-Lands-NC16,2025-03-17T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118220,"Action, Fantasy",English,"NC16, Violence",101 mins,06 Mar 2025,0,68,0,40,0,1,0,0,0,109,109,0.0
JEM,Close-Ur-Kopitiam-PG13,2025-03-17T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202229,"Drama, Comedy",Mandarin,"PG13, Some Sexual References",106 mins,27 Feb 2025,11,115,6,26,0,0,0,0,17,141,158,0.11
JEM,Dragon-Tamil-PG13,2025-03-17T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202392,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,5,121,10,22,0,0,0,0,15,143,158,0.09
Causeway Point,Ne-Zha-2-PG13,2025-03-17T17:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1102/154620,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,0,0,0,0,0,0,0,0,0,0,1
JEM,Ne-Zha-2-PG13,2025-03-17T17:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202218,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,0,0,0,0,0,0,0,0,0,0,1
Century Square,Novocaine-NC16,2025-03-17T17:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13556,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,96,2,8,0,2,0,4,6,110,116,0.05
Clementi 321,Ne-Zha-2-PG13,2025-03-17T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6277,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,37,0,12,0,2,0,0,11,51,62,0.18
Clementi 321,Novocaine-NC16,2025-03-17T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6161,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,48,0,12,0,2,0,0,0,62,62,0.0
Downtown East,Novocaine-NC16,2025-03-17T18:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118395,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,122,0,42,0,2,0,0,0,166,166,0.0
