Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
JEM,Ne-Zha-2-PG13,2025-03-19T18:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202471,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,28,98,18,14,0,0,0,0,46,112,158,0.29
Causeway Point,Ne-Zha-2-PG13,2025-03-19T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154819,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,24,105,10,20,0,0,0,0,34,125,159,0.21
Causeway Point,Novocaine-NC16,2025-03-19T18:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154802,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,3,123,4,50,0,2,0,0,7,175,182,0.04
Century Square,Ne-Zha-2-PG13,2025-03-19T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13596,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,85,2,8,0,2,0,4,17,99,116,0.15
Clementi 321,Ne-Zha-2-PG13,2025-03-19T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6231,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,36,86,0,0,0,2,0,0,36,88,124,0.29
Downtown East,Ne-Zha-2-PG13,2025-03-19T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118239,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,96,6,34,0,1,0,0,6,131,137,0.04
JEM,Ne-Zha-2-PG13,2025-03-19T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202476,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,40,134,26,10,0,1,0,0,66,145,211,0.31
JEM,Ne-Zha-2-PG13,2025-03-19T19:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202442,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,14,8,0,0,0,0,14,10,24,0.58
Clementi 321,Dragon-Tamil-PG13,2025-03-19T19:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6207,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,8,40,2,10,0,2,0,0,10,52,62,0.16
Causeway Point,Ne-Zha-2-PG13,2025-03-19T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154795,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,85,116,28,14,0,2,0,0,113,132,245,0.46
Clementi 321,Ne-Zha-2-PG13,2025-03-19T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6234,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,46,8,10,0,2,0,0,28,58,86,0.33
Downtown East,Ne-Zha-2-PG13,2025-03-19T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118262,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,13,163,6,44,0,2,0,0,19,209,228,0.08
JEM,Ne-Zha-2-PG13,2025-03-19T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202450,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,64,110,28,8,0,1,0,0,92,119,211,0.44
Clementi 321,Niram-Marum-Ulagil-Tamil-PG13,2025-03-19T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6668,Drama,Tamil,"PG13, Some Violence and Drug References",145 mins,15 Mar 2025,2,60,0,20,0,2,0,0,2,82,84,0.02
Clementi 321,Ne-Zha-2-PG13,2025-03-19T19:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6204,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,24,0,0,0,0,0,0,0,24,24,0.0
Downtown East,Mickey-17-M18,2025-03-19T19:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118272,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,124,4,40,0,2,0,0,4,166,170,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-19T19:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155088,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,24,102,20,34,0,2,0,0,44,138,182,0.24
Century Square,Ne-Zha-2-PG13,2025-03-19T19:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13600,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,85,8,2,0,2,2,2,25,91,116,0.22
Clementi 321,Ne-Zha-2-PG13,2025-03-19T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6224,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,25,49,16,4,0,2,0,0,41,55,96,0.43
Downtown East,Ne-Zha-2-PG13,2025-03-19T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118246,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,64,2,38,0,1,0,0,6,103,109,0.06
Century Square,Perusu-Tamil-NC16,2025-03-19T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13755,"Family, Comedy, Drama",Tamil,"NC16, Some Crude humour",125 mins,19 Mar 2025,6,92,0,4,0,2,0,4,6,102,108,0.06
JEM,Perusu-Tamil-NC16,2025-03-19T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202780,"Family, Comedy, Drama",Tamil,"NC16, Some Crude humour",125 mins,19 Mar 2025,4,122,8,24,0,0,0,0,12,146,158,0.08
JEM,Ne-Zha-2-PG13,2025-03-19T20:10:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202446,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,12,10,0,0,0,0,13,11,24,0.54
JEM,Mickey-17-M18,2025-03-19T20:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202467,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,84,6,18,0,0,0,0,6,102,108,0.06
Causeway Point,Ne-Zha-2-PG13,2025-03-19T20:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154815,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,50,94,22,22,0,0,0,0,72,116,188,0.38
JEM,Ne-Zha-2-PG13,2025-03-19T20:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202481,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,38,180,26,38,0,1,0,0,64,219,283,0.23
Clementi 321,Mickey-17-M18,2025-03-19T20:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6221,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,48,0,12,0,2,0,0,0,62,62,0.0
Century Square,Ne-Zha-2-PG13,2025-03-19T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13591,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,34,64,2,2,0,2,0,4,36,72,108,0.33
Clementi 321,Ne-Zha-2-PG13,2025-03-19T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6217,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,55,10,10,0,2,0,0,17,67,84,0.2
Downtown East,Ne-Zha-2-PG13,2025-03-19T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118269,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,120,20,22,0,2,0,0,36,144,180,0.2
Causeway Point,Mickey-17-M18,2025-03-19T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154811,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,130,2,32,0,0,0,0,4,162,166,0.02
Century Square,Mickey-17-M18,2025-03-19T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13588,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,98,2,2,0,2,0,4,4,106,110,0.04
JEM,Ne-Zha-2-PG13,2025-03-19T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202454,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,166,14,22,0,1,0,0,22,189,211,0.1
Clementi 321,Novocaine-NC16,2025-03-19T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6228,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,46,0,12,0,2,0,0,2,60,62,0.03
JEM,Novocaine-NC16,2025-03-19T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202463,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,126,2,30,0,0,0,0,2,156,158,0.01
Century Square,Novocaine-NC16,2025-03-19T20:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13594,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,96,2,8,0,2,0,4,6,110,116,0.05
Downtown East,Novocaine-NC16,2025-03-19T20:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118407,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,121,6,36,0,2,0,0,7,159,166,0.04
Causeway Point,Ne-Zha-2-PG13,2025-03-19T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154807,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,25,119,12,32,0,2,0,0,37,153,190,0.19
Clementi 321,In-the-Lost-Lands-NC16,2025-03-19T21:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6214,"Action, Fantasy",English,"NC16, Violence",101 mins,06 Mar 2025,0,48,0,12,0,2,0,0,0,62,62,0.0
JEM,Ne-Zha-2-PG13,2025-03-19T21:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202472,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,120,6,26,0,0,0,0,12,146,158,0.08
Causeway Point,Perusu-Tamil-NC16,2025-03-19T21:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155087,"Family, Comedy, Drama",Tamil,"NC16, Some Crude humour",125 mins,19 Mar 2025,1,125,6,48,0,2,0,0,7,175,182,0.04
Causeway Point,In-the-Lost-Lands-NC16,2025-03-19T21:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154820,"Action, Fantasy",English,"NC16, Violence",101 mins,06 Mar 2025,3,126,0,30,0,0,0,0,3,156,159,0.02
JEM,Ne-Zha-2-PG13,2025-03-19T22:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202477,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,168,2,34,0,1,0,0,8,203,211,0.04
