Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
Century Square,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-20T12:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13626,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,2,98,2,8,0,2,0,4,4,112,116,0.03
Clementi 321,Ne-Zha-2-PG13,2025-03-20T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6415,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,58,2,18,0,2,0,0,18,78,96,0.19
Clementi 321,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6401,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,3,45,0,12,0,2,0,0,3,59,62,0.05
Clementi 321,Presence-M18,2025-03-20T12:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6395,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,1,47,0,12,0,2,0,0,1,61,62,0.02
Clementi 321,Dog-Man-PG,2025-03-20T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6405,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,15,33,0,12,0,2,0,0,15,47,62,0.24
Causeway Point,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-20T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154856,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,7,125,0,34,0,0,0,0,7,159,166,0.04
Century Square,Ne-Zha-2-PG13,2025-03-20T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13620,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,87,2,2,0,2,0,4,13,95,108,0.12
Downtown East,Ne-Zha-2-PG13,2025-03-20T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118412,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,135,2,40,0,2,0,0,3,177,180,0.02
JEM,Ne-Zha-2-PG13,2025-03-20T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202564,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,52,122,14,22,0,1,0,0,66,145,211,0.31
Century Square,Novocaine-NC16,2025-03-20T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13610,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,99,0,4,0,2,0,4,1,109,110,0.01
Clementi 321,A-Looney-Tunes-Movie-PG,2025-03-20T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6407,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,0,62,0,20,0,2,0,0,0,84,84,0.0
Causeway Point,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154826,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,5,121,0,54,0,2,0,0,5,177,182,0.03
Causeway Point,Ne-Zha-2-PG13,2025-03-20T13:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154843,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,36,165,8,34,0,2,0,0,44,201,245,0.18
Clementi 321,Ne-Zha-2-PG13,2025-03-20T13:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6420,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,51,4,16,1,1,0,0,16,68,84,0.19
Downtown East,Presence-M18,2025-03-20T13:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118408,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,0,124,0,44,0,2,0,0,0,170,170,0.0
Clementi 321,Ne-Zha-2-PG13,2025-03-20T13:30:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6434,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,24,0,0,0,0,0,0,0,24,24,0.0
JEM,Ne-Zha-2-PG13,2025-03-20T13:30:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202484,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,2,20,0,0,0,0,2,22,24,0.08
Downtown East,Novocaine-NC16,2025-03-20T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118445,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,68,0,40,0,1,0,0,0,109,109,0.0
Century Square,Mickey-17-M18,2025-03-20T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13625,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,3,95,0,4,0,2,0,4,3,105,108,0.03
JEM,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202639,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,14,112,8,24,0,0,0,0,22,136,158,0.14
Downtown East,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-20T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118554,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,0,96,2,38,0,1,0,0,2,135,137,0.01
Downtown East,Ne-Zha-2-PG13,2025-03-20T13:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118415,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,172,2,48,0,2,0,0,6,222,228,0.03
Causeway Point,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-20T13:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154857,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,6,123,8,22,0,0,0,0,14,145,159,0.09
Clementi 321,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T13:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6409,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,2,64,2,16,0,2,0,0,4,82,86,0.05
Century Square,Ne-Zha-2-PG13,2025-03-20T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13621,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,33,67,0,10,0,2,0,4,33,83,116,0.28
Clementi 321,Ne-Zha-2-PG13,2025-03-20T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6408,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,66,56,0,0,0,2,0,0,66,58,124,0.53
JEM,Ne-Zha-2-PG13,2025-03-20T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202680,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,89,129,26,38,0,1,0,0,115,168,283,0.41
Causeway Point,Ne-Zha-2-PG13,2025-03-20T14:05:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154850,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,25,119,22,22,0,2,0,0,47,143,190,0.25
JEM,Ne-Zha-2-PG13,2025-03-20T14:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202511,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,8,14,0,0,0,0,9,15,24,0.38
JEM,Dog-Man-PG,2025-03-20T14:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202593,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,39,87,14,18,0,0,0,0,53,105,158,0.34
Downtown East,Mickey-17-M18,2025-03-20T14:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118423,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,122,0,42,0,2,0,0,0,166,166,0.0
Clementi 321,Mickey-17-M18,2025-03-20T14:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6632,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,6,42,2,10,0,2,0,0,8,54,62,0.13
Causeway Point,Ne-Zha-2-PG13,2025-03-20T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154840,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,46,98,18,26,0,0,0,0,64,124,188,0.34
Clementi 321,Ne-Zha-2-PG13,2025-03-20T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6423,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,33,8,4,0,2,0,0,23,39,62,0.37
JEM,Ne-Zha-2-PG13,2025-03-20T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202676,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,65,109,23,13,0,1,0,0,88,123,211,0.42
Century Square,Ne-Zha-2-PG13,2025-03-20T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13612,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,84,10,0,0,2,0,4,26,90,116,0.22
Clementi 321,Ne-Zha-2-PG13,2025-03-20T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6422,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,38,0,12,0,2,0,0,10,52,62,0.16
JEM,Mickey-17-M18,2025-03-20T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202669,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,82,8,16,0,0,0,0,10,98,108,0.09
Causeway Point,Novocaine-NC16,2025-03-20T15:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154833,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,124,10,44,0,2,0,0,12,170,182,0.07
Clementi 321,Dog-Man-PG,2025-03-20T15:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6406,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,13,35,2,10,0,2,0,0,15,47,62,0.24
JEM,Ne-Zha-2-PG13,2025-03-20T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202538,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,63,111,12,24,0,1,0,0,75,136,211,0.36
Clementi 321,Novocaine-NC16,2025-03-20T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6404,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,62,2,18,0,2,0,0,2,82,84,0.02
JEM,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-20T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202672,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,8,118,10,22,0,0,0,0,18,140,158,0.11
Causeway Point,Ne-Zha-2-PG13,2025-03-20T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154848,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,41,85,36,18,0,2,0,0,77,105,182,0.42
Downtown East,Ne-Zha-2-PG13,2025-03-20T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118410,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,115,6,38,0,2,0,0,15,155,170,0.09
Century Square,Ne-Zha-2-PG13,2025-03-20T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13761,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,94,2,8,0,2,0,4,8,108,116,0.07
Clementi 321,Ne-Zha-2-PG13,2025-03-20T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6416,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,14,60,2,18,0,2,0,0,16,80,96,0.17
Century Square,Presence-M18,2025-03-20T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13607,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,4,96,2,2,0,2,0,4,6,104,110,0.05
JEM,Close-Ur-Kopitiam-PG13,2025-03-20T15:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202627,"Drama, Comedy",Mandarin,"PG13, Some Sexual References",106 mins,27 Feb 2025,9,117,6,26,0,0,0,0,15,143,158,0.09
JEM,Ne-Zha-2-PG13,2025-03-20T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202565,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,51,123,22,14,0,1,0,0,73,138,211,0.35
Causeway Point,Dog-Man-PG,2025-03-20T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155384,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,48,84,16,16,0,0,0,0,64,100,164,0.39
Downtown East,Ne-Zha-2-PG13,2025-03-20T16:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118413,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,132,0,42,0,2,0,0,4,176,180,0.02
Downtown East,Novocaine-NC16,2025-03-20T16:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118418,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,68,2,38,0,1,0,0,2,107,109,0.02
Century Square,Ne-Zha-2-PG13,2025-03-20T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13619,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,87,0,4,0,2,0,4,11,97,108,0.1
Clementi 321,Ne-Zha-2-PG13,2025-03-20T16:20:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6419,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,0,0,0,0,0,0,0,0,0,0,1
Clementi 321,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T16:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6410,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,0,66,0,18,0,2,0,0,0,86,86,0.0
Causeway Point,Ne-Zha-2-PG13,2025-03-20T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154844,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,36,165,12,30,0,2,0,0,48,197,245,0.2
JEM,Ne-Zha-2-PG13,2025-03-20T16:30:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202485,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,0,0,0,0,0,0,0,0,0,0,1
JEM,Dog-Man-PG,2025-03-20T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202594,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,19,107,14,18,0,0,0,0,33,125,158,0.21
Clementi 321,Ne-Zha-2-PG13,2025-03-20T16:40:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6435,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,21,0,0,0,0,0,0,3,21,24,0.12
Century Square,Mickey-17-M18,2025-03-20T16:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13617,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,3,95,0,4,0,2,0,4,3,105,108,0.03
Downtown East,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-20T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118555,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,3,93,0,40,0,1,0,0,3,134,137,0.02
Downtown East,Ne-Zha-2-PG13,2025-03-20T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118416,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,168,6,44,0,2,0,0,14,214,228,0.06
JEM,Ne-Zha-2-PG13,2025-03-20T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202681,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,44,174,22,42,0,1,0,0,66,217,283,0.23
Causeway Point,Detective-Chinatown-1900-NC16,2025-03-20T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154858,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,2,127,2,28,0,0,0,0,4,155,159,0.03
Causeway Point,Ne-Zha-2-PG13,2025-03-20T17:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154851,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,8,136,4,40,0,2,0,0,12,178,190,0.06
Clementi 321,Ne-Zha-2-PG13,2025-03-20T17:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6414,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,6,116,0,0,0,2,0,0,6,118,124,0.05
Century Square,Ne-Zha-2-PG13,2025-03-20T17:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13622,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,89,4,6,0,2,0,4,15,101,116,0.13
JEM,Ne-Zha-2-PG13,2025-03-20T17:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202512,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,2,20,0,0,0,0,2,22,24,0.08
Clementi 321,Mickey-17-M18,2025-03-20T17:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6630,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,46,1,11,0,2,0,0,3,59,62,0.05
Downtown East,Mickey-17-M18,2025-03-20T17:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118422,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,1,121,0,42,0,2,0,0,1,165,166,0.01
Clementi 321,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-20T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6633,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,4,44,4,8,0,2,0,0,8,54,62,0.13
JEM,Ne-Zha-2-PG13,2025-03-20T17:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202677,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,41,133,6,30,0,1,0,0,47,164,211,0.22
Clementi 321,Presence-M18,2025-03-20T17:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6394,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,0,48,2,10,0,2,0,0,2,60,62,0.03
Causeway Point,Ne-Zha-2-PG13,2025-03-20T17:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154841,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,30,114,14,30,0,0,0,0,44,144,188,0.23
JEM,Novocaine-NC16,2025-03-20T17:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202663,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,82,8,16,0,0,0,0,10,98,108,0.09
Causeway Point,Novocaine-NC16,2025-03-20T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154834,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,126,2,52,0,2,0,0,2,180,182,0.01
Century Square,Novocaine-NC16,2025-03-20T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13609,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,100,0,4,0,2,0,4,0,110,110,0.0
Clementi 321,Novocaine-NC16,2025-03-20T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6403,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,62,0,20,0,2,0,0,0,84,84,0.0
Century Square,Ne-Zha-2-PG13,2025-03-20T18:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13613,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,19,81,10,0,0,2,0,4,29,87,116,0.25
JEM,Ne-Zha-2-PG13,2025-03-20T18:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202539,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,159,8,28,0,1,0,0,23,188,211,0.11
Causeway Point,Mickey-17-M18,2025-03-20T18:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154853,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,5,127,4,28,0,0,0,0,9,155,164,0.05
JEM,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-20T18:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202673,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,4,122,4,28,0,0,0,0,8,150,158,0.05
JEM,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T18:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202640,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,9,117,2,30,0,0,0,0,11,147,158,0.07
Clementi 321,Ne-Zha-2-PG13,2025-03-20T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6421,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,22,26,0,12,0,2,0,0,22,40,62,0.35
Downtown East,Ne-Zha-2-PG13,2025-03-20T18:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118411,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,14,110,14,30,0,2,0,0,28,142,170,0.16
JEM,Dog-Man-PG,2025-03-20T18:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202595,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,14,112,14,18,0,0,0,0,28,130,158,0.18
