Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
Causeway Point,Ne-Zha-2-PG13,2025-03-16T12:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154595,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,43,83,36,18,0,2,0,0,79,103,182,0.43
Clementi 321,Ne-Zha-2-PG13,2025-03-16T13:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6323,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,20,0,0,0,0,0,0,4,20,24,0.17
Clementi 321,Ne-Zha-2-PG13,2025-03-16T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6353,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,13,53,8,10,0,2,0,0,21,65,86,0.24
Downtown East,Ne-Zha-2-PG13,2025-03-16T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118333,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,29,107,10,32,0,2,0,0,39,141,180,0.22
JEM,Ne-Zha-2-PG13,2025-03-16T13:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202096,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,12,0,0,0,0,0,0,11,12,23,0.48
JEM,Ne-Zha-2-PG13,2025-03-16T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202133,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,61,113,22,14,0,1,0,0,83,128,211,0.39
Century Square,Ex-Ex-Lovers-PG13,2025-03-16T13:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13526,"Romance, Comedy",Tagalog,"PG13, Some Coarse Language",107 mins,06 Mar 2025,3,95,0,4,0,2,0,4,3,105,108,0.03
JEM,A-Looney-Tunes-Movie-PG,2025-03-16T13:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202214,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,1,125,0,32,0,0,0,0,1,157,158,0.01
JEM,Dog-Man-PG,2025-03-16T13:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202267,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,26,100,16,16,0,0,0,0,42,116,158,0.27
JEM,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-16T13:25:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202311,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,11,73,18,6,0,0,0,0,29,79,108,0.27
Century Square,Ne-Zha-2-PG13,2025-03-16T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13540,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,25,75,10,0,0,2,0,4,35,81,116,0.3
Clementi 321,Mickey-17-M18,2025-03-16T13:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6326,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,8,54,8,12,0,2,0,0,16,68,84,0.19
Causeway Point,Ne-Zha-2-PG13,2025-03-16T13:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154588,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,81,121,28,14,0,2,0,0,109,137,246,0.44
Clementi 321,Ne-Zha-2-PG13,2025-03-16T13:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6336,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,51,8,12,0,2,0,0,19,65,84,0.23
JEM,Ne-Zha-2-PG13,2025-03-16T13:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202092,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,0,21,1,0,0,0,0,23,1,24,0.96
Downtown East,Detective-Chinatown-1900-NC16,2025-03-16T13:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118383,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,0,68,0,40,0,1,0,0,0,109,109,0.0
JEM,Ne-Zha-2-PG13,2025-03-16T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202336,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,86,132,46,18,0,1,0,0,132,151,283,0.47
Causeway Point,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-16T14:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154612,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,16,113,4,26,0,0,0,0,20,139,159,0.13
Clementi 321,Dog-Man-PG,2025-03-16T14:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6340,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,30,18,6,6,0,2,0,0,36,26,62,0.58
Clementi 321,Ne-Zha-2-PG13,2025-03-16T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6375,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,32,4,8,0,2,0,0,20,42,62,0.32
JEM,Ne-Zha-2-PG13,2025-03-16T14:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202167,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,65,109,28,8,0,1,0,0,93,118,211,0.44
Causeway Point,Ne-Zha-2-PG13,2025-03-16T14:35:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154608,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,74,70,40,4,0,0,0,0,114,74,188,0.61
Downtown East,Mickey-17-M18,2025-03-16T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118331,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,124,6,38,0,2,0,0,6,164,170,0.04
Downtown East,Officer-On-Duty-Malayalam-M18,2025-03-16T14:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118385,Thriller,Malayalam,"M18, Drug Use",136 mins,27 Feb 2025,1,121,4,38,0,2,0,0,5,161,166,0.03
Century Square,A-Looney-Tunes-Movie-PG,2025-03-16T14:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13530,Animation,English with no subtitle,PG,91 mins,13 Mar 2025,14,86,0,4,0,2,0,4,14,96,110,0.13
Downtown East,Ne-Zha-2-PG13,2025-03-16T14:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118325,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,33,143,22,28,0,2,0,0,55,173,228,0.24
Causeway Point,Mickey-17-M18,2025-03-16T14:55:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154605,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,2,130,0,34,0,0,0,0,2,164,166,0.01
Clementi 321,Ne-Zha-2-PG13,2025-03-16T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6351,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,50,72,0,0,0,2,0,0,50,74,124,0.4
JEM,Ne-Zha-2-PG13,2025-03-16T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202332,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,97,77,28,8,0,1,0,0,125,86,211,0.59
Century Square,Novocaine-NC16,2025-03-16T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13544,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,98,0,10,0,2,0,4,2,114,116,0.02
Causeway Point,Niram-Marum-Ulagil-Tamil-PG13,2025-03-16T15:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155043,Drama,Tamil,"PG13, Some Violence and Drug References",145 mins,15 Mar 2025,1,143,0,44,0,2,0,0,1,189,190,0.01
Causeway Point,Ne-Zha-2-PG13,2025-03-16T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154592,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,50,76,36,18,0,2,0,0,86,96,182,0.47
Clementi 321,Novocaine-NC16,2025-03-16T15:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6387,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,7,41,2,10,0,2,0,0,9,53,62,0.15
Century Square,Ne-Zha-2-PG13,2025-03-16T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13539,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,38,62,10,0,0,2,0,4,48,68,116,0.41
JEM,Close-Ur-Kopitiam-PG13,2025-03-16T15:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202212,"Drama, Comedy",Mandarin,"PG13, Some Sexual References",106 mins,27 Feb 2025,13,113,8,24,0,0,0,0,21,137,158,0.13
JEM,Ne-Zha-2-PG13,2025-03-16T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202322,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,61,65,24,8,0,0,0,0,85,73,158,0.54
JEM,Novocaine-NC16,2025-03-16T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202252,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,15,111,8,24,0,0,0,0,23,135,158,0.15
Clementi 321,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-16T15:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6327,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,18,30,8,4,0,2,0,0,26,36,62,0.42
Downtown East,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-16T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118318,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,8,88,16,24,0,1,0,0,24,113,137,0.18
Century Square,Dragon-Tamil-PG13,2025-03-16T15:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13528,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,19,79,0,4,0,2,0,4,19,89,108,0.18
Clementi 321,Ne-Zha-2-PG13,2025-03-16T15:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6344,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,35,39,12,8,0,2,0,0,47,49,96,0.49
Causeway Point,Ne-Zha-2-PG13,2025-03-16T15:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154758,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,60,66,50,4,0,2,0,0,110,72,182,0.6
Century Square,Ne-Zha-2-PG13,2025-03-16T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13534,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,35,63,2,2,0,2,0,4,37,71,108,0.34
JEM,Ne-Zha-2-PG13,2025-03-16T16:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202097,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,3,0,0,0,0,0,0,20,3,23,0.87
JEM,Ne-Zha-2-PG13,2025-03-16T16:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202134,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,93,81,32,4,0,1,0,0,125,86,211,0.59
Downtown East,Ne-Zha-2-PG13,2025-03-16T16:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118334,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,17,119,10,32,0,2,0,0,27,153,180,0.15
Clementi 321,Ne-Zha-2-PG13,2025-03-16T16:20:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6324,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,14,0,0,0,0,0,0,10,14,24,0.42
Clementi 321,Ne-Zha-2-PG13,2025-03-16T16:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6354,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,33,33,9,9,0,2,0,0,42,44,86,0.49
JEM,Ne-Zha-2-PG13,2025-03-16T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202387,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,32,52,20,4,0,0,0,0,52,56,108,0.48
Clementi 321,Detective-Chinatown-1900-NC16,2025-03-16T16:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6331,Comedy,Mandarin,"NC16, Some Violence and Coarse Language",137 mins,29 Jan 2025,3,59,9,11,0,2,0,0,12,72,84,0.14
Clementi 321,Mickey-17-M18,2025-03-16T16:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6341,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,5,43,4,8,0,2,0,0,9,53,62,0.15
Century Square,Ne-Zha-2-PG13,2025-03-16T16:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13541,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,31,69,10,0,0,2,0,4,41,75,116,0.35
JEM,Ne-Zha-2-PG13,2025-03-16T16:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202093,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,0,20,2,0,0,0,0,22,2,24,0.92
Causeway Point,Ne-Zha-2-PG13,2025-03-16T16:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154589,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,74,128,30,12,0,2,0,0,104,142,246,0.42
Downtown East,Ne-Zha-2-PG13,2025-03-16T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118384,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,68,12,28,0,1,0,0,12,97,109,0.11
JEM,Ne-Zha-2-PG13,2025-03-16T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202337,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,50,168,20,44,0,1,0,0,70,213,283,0.25
Century Square,Mickey-17-M18,2025-03-16T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13531,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,7,93,4,0,0,2,0,4,11,99,110,0.1
Clementi 321,Niram-Marum-Ulagil-Tamil-PG13,2025-03-16T17:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6665,Drama,Tamil,"PG13, Some Violence and Drug References",145 mins,15 Mar 2025,1,61,0,20,0,2,0,0,1,83,84,0.01
Causeway Point,Dog-Man-PG,2025-03-16T17:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154613,"Animation, Family, Adventure",English,"PG, Some Intense Sequences",94 mins,13 Mar 2025,17,112,16,14,0,0,0,0,33,126,159,0.21
JEM,Ne-Zha-2-PG13,2025-03-16T17:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202168,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,38,136,8,28,0,1,0,0,46,165,211,0.22
Downtown East,Ne-Zha-2-PG13,2025-03-16T17:35:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118387,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,111,10,32,0,2,0,0,21,145,166,0.13
Causeway Point,Ne-Zha-2-PG13,2025-03-16T17:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154609,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,43,101,20,24,0,0,0,0,63,125,188,0.34
Downtown East,Novocaine-NC16,2025-03-16T17:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118386,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,124,0,44,0,2,0,0,0,170,170,0.0
Clementi 321,Ne-Zha-2-PG13,2025-03-16T17:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6334,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,28,8,4,0,2,0,0,28,34,62,0.45
Century Square,Novocaine-NC16,2025-03-16T17:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13536,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,99,2,8,0,2,0,4,3,113,116,0.03
JEM,Dragon-Tamil-PG13,2025-03-16T17:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202385,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,19,107,2,30,0,0,0,0,21,137,158,0.13
Causeway Point,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-16T17:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154596,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29 Jan 2025,23,109,14,20,0,0,0,0,37,129,166,0.22
Downtown East,Ne-Zha-2-PG13,2025-03-16T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118326,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,166,6,44,0,2,0,0,16,212,228,0.07
JEM,Ne-Zha-2-PG13,2025-03-16T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202333,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,32,142,2,34,0,1,0,0,34,177,211,0.16
Clementi 321,Novocaine-NC16,2025-03-16T18:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6348,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,44,1,11,0,2,0,0,5,57,62,0.08
JEM,Niram-Marum-Ulagil-Tamil-PG13,2025-03-16T18:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202386,Drama,Tamil,"PG13, Some Violence and Drug References",145 mins,15 Mar 2025,2,124,2,30,0,0,0,0,4,154,158,0.03
Causeway Point,Novocaine-NC16,2025-03-16T18:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154600,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,142,6,38,0,2,0,0,8,182,190,0.04
Causeway Point,Ne-Zha-2-PG13,2025-03-16T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154593,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,36,90,30,24,0,2,0,0,66,116,182,0.36
Clementi 321,Ne-Zha-2-PG13,2025-03-16T18:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6352,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,19,103,0,0,0,2,0,0,19,105,124,0.15
